objectid,name
144,"EASTERN COLLEGE OF HEALTH VOCATIONS-NEW ORLEANS"
1440,"LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK"
1441,"UPMC ST. MARGARET SCHOOL OF NURSING"
1442,"PENNSYLVANIA GUNSMITH SCHOOL"
1443,"PITTSBURGH INSTITUTE OF AERONAUTICS"
1444,"SAINT VINCENT SEMINARY"
1445,"HALLMARK UNIVERSITY"
1446,"CORNISH COLLEGE OF THE ARTS"
1447,"INTERNATIONAL AIR AND HOSPITALITY ACADEMY"
1448,"BJ'S BEAUTY & BARBER COLLEGE"
1449,"GUAM COMMUNITY COLLEGE"
145,"EASTERN FLORIDA STATE COLLEGE"
1450,"INSTITUTE OF BEAUTY CAREERS"
1451,"UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS"
1452,"BLUE HILLS REGIONAL TECHNICAL SCHOOL"
1453,"ICPR JUNIOR COLLEGE"
1454,"MERIDIAN COLLEGE"
1455,"BRANFORD HALL CAREER INSTITUTE-JERSEY CITY"
1456,"UNIVERSITY OF THE VIRGIN ISLANDS"
1457,"DORSEY SCHOOL OF BUSINESS-WAYNE"
1458,"ECUMENICAL THEOLOGICAL SEMINARY"
1459,"CLOYD'S BEAUTY SCHOOL 3 INC"
146,"FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY"
1460,"ACADEMY FOR FIVE ELEMENT ACUPUNCTURE"
1461,"ELIZABETH GRADY SCHOOL OF ESTHETICS AND MASSAGE THERAPY"
1462,"ROSS MEDICAL EDUCATION CENTER-PORT HURON"
1463,"LUNA COMMUNITY COLLEGE"
1464,"GRABBER SCHOOL OF HAIR DESIGN"
1465,"CLOYD'S BARBER SCHOOL 2 INC"
1466,"STONE CHILD COLLEGE"
1467,"SUFFOLK COUNTY COMMUNITY COLLEGE"
1468,"SOUTHERN TECHNICAL COLLEGE"
1469,"MID-SOUTH CHRISTIAN COLLEGE"
147,"FLORIDA STATE COLLEGE AT JACKSONVILLE"
1470,"TRICOCI UNIVERSITY OF BEAUTY CULTURE LLC-BLOOMINGTON"
1471,"INTERACTIVE COLLEGE OF TECHNOLOGY-NEWPORT"
1472,"PLATT COLLEGE-MCCANN-MONROE"
1473,"PATRICK HENRY COLLEGE"
1474,"OREGON COLLEGE OF ORIENTAL MEDICINE"
1475,"BELLUS ACADEMY-POWAY"
1476,"ERIE 2 CHAUTAUQUA CATTARAUGUS BOCES-PRACTICAL NURSING PROGRAM"
1477,"EMPIRE BEAUTY SCHOOL-BROOKLYN"
1478,"EASTERN NEW MEXICO UNIVERSITY RUIDOSO BRANCH COMMUNITY COLLEGE"
1479,"YESHIVAS NOVOMINSK"
148,"FLORIDA INTERNATIONAL UNIVERSITY"
1480,"GALEN COLLEGE OF NURSING-TAMPA BAY"
1481,"SARASOTA SCHOOL OF MASSAGE THERAPY"
1482,"EMPIRE BEAUTY SCHOOL-MALDEN"
1483,"HERKIMER COUNTY COMMUNITY COLLEGE"
1484,"CUNY BROOKLYN COLLEGE"
1485,"EMPIRE BEAUTY SCHOOL-VERNON HILLS"
1486,"EMPIRE BEAUTY SCHOOL-STONE PARK"
1487,"DEVRY COLLEGE OF NEW YORK"
1488,"DEVRY UNIVERSITY-ARIZONA"
1489,"DEVRY UNIVERSITY-COLORADO"
149,"UNIVERSITY OF FLORIDA"
1490,"DEVRY UNIVERSITY-NEW JERSEY"
1491,"ESCUELA DE PERITOS ELECTRICISTAS DE ISABELA INC"
1492,"LINCOLN TECHNICAL INSTITUTE-MAHWAH"
1493,"CAPRI INSTITUTE OF HAIR DESIGN-PARAMUS"
1494,"ORLO SCHOOL OF HAIR DESIGN AND COSMETOLOGY"
1495,"HIGHLIGHTS BEAUTY SCHOOLS"
1496,"WEBB INSTITUTE"
1497,"COLORADO ACADEMY OF VETERINARY TECHNOLOGY"
1498,"NATIONAL AMERICAN UNIVERSITY-COLORADO SPRINGS SOUTH"
1499,"CHAMBERLAIN UNIVERSITY-MISSOURI"
15,"WESTERN KENTUCKY UNIVERSITY"
150,"GULF COAST STATE COLLEGE"
1500,"CHAMBERLAIN UNIVERSITY-TEXAS"
1501,"CONTINENTAL SCHOOL OF BEAUTY CULTURE-MATTYDALE"
1502,"PINNACLE INSTITUTE OF COSMETOLOGY"
1503,"BANK STREET COLLEGE OF EDUCATION"
1504,"LIM COLLEGE"
1505,"LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING"
1506,"FLORIDA NATIONAL UNIVERSITY-MAIN CAMPUS"
1507,"GEORGIA INSTITUTE OF COSMETOLOGY"
1508,"NOUVELLE INSTITUTE"
1509,"ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES"
151,"MANATEE TECHNICAL COLLEGE"
1510,"APEX TECHNICAL SCHOOL"
1511,"THE NEW SCHOOL"
1512,"COOPER UNION FOR THE ADVANCEMENT OF SCIENCE AND ART"
1513,"THE GENERAL THEOLOGICAL SEMINARY"
1514,"WAGNER COLLEGE"
1515,"CAPELLA UNIVERSITY"
1516,"WESTERN SUFFOLK BOCES"
1517,"TOMPKINS CORTLAND COMMUNITY COLLEGE"
1518,"SUNY ADIRONDACK"
151801,"Indiana Wesleyan University"
1519,"WORD OF LIFE BIBLE INSTITUTE"
152,"UNIVERSITY OF MIAMI"
1520,"ART ACADEMY OF CINCINNATI"
1521,"TRINITY HEALTH SYSTEM SCHOOL OF NURSING"
1522,"SOUTH CENTRAL CAREER CENTER"
1523,"CASS CAREER CENTER"
1524,"QUALITY TECHNICAL AND BEAUTY COLLEGE"
1525,"D'MART INSTITUTE"
1526,"AUTOMECA TECHNICAL COLLEGE-AGUADILLA"
1527,"TRIANGLE TECH INC-DUBOIS"
1528,"ATLANTA INSTITUTE OF MUSIC AND MEDIA"
1529,"MEMPHIS THEOLOGICAL SEMINARY"
153,"NOVA SOUTHEASTERN UNIVERSITY"
1530,"AMERICAN COLLEGE OF ACUPUNCTURE AND ORIENTAL MED"
1531,"WEST VIRGINIA WESLEYAN COLLEGE"
1532,"UNIVERSITY OF SOUTH FLORIDA"
1533,"THE UNIVERSITY OF TAMPA"
1534,"INDIANA STATE UNIVERSITY"
1535,"INDIANA UNIVERSITY-BLOOMINGTON"
1536,"INTERNATIONAL BUSINESS COLLEGE-INDIANAPOLIS"
1537,"CORNELL COLLEGE"
1538,"ELLSWORTH COMMUNITY COLLEGE"
1539,"HOUSE OF HEAVILIN BEAUTY COLLEGE-RAYMORE"
154,"PALM BEACH STATE COLLEGE"
1540,"THOMAS MORE UNIVERSITY"
1541,"OCEAN COUNTY VOCATIONAL-TECHNICAL SCHOOL"
1542,"CAROLINAS COLLEGE OF HEALTH SCIENCES"
1543,"ACADEMY OF SALON AND SPA"
1544,"HARRIS SCHOOL OF BUSINESS-SANFORD CAMPUS"
1545,"SOUTH LOUISIANA COMMUNITY COLLEGE"
1546,"MYOTHERAPY INSTITUTE"
1547,"CITY COLLEGE-MIAMI"
1548,"CHARLIE'S GUARD-DETECTIVE BUREAU AND ACADEMY INC"
1549,"PCI ACADEMY-PLYMOUTH"
155,"PASCO-HERNANDO STATE COLLEGE"
1550,"COMMUNITY COLLEGE OF BALTIMORE COUNTY"
1551,"BLUE CLIFF COLLEGE-METAIRIE"
1552,"RIVER PARISHES COMMUNITY COLLEGE"
1553,"NEW COMMUNITY CAREER & TECHNICAL INSTITUTE"
1554,"MODERN HAIRSTYLING INSTITUTE-CAROLINA"
1555,"ATLANTIC INSTITUTE OF ORIENTAL MEDICINE"
1556,"ERIE 1 BOCES"
155627,"Ottawa University"
155636,"Ottawa University"
1557,"NEW YORK COLLEGE OF TRADITIONAL CHINESE MEDICINE"
1558,"HARRIS SCHOOL OF BUSINESS-WILMINGTON CAMPUS"
1559,"FLORIDA BARBER ACADEMY"
156,"FIRST COAST TECHNICAL COLLEGE"
1560,"CARIBBEAN FORENSIC AND TECHNICAL COLLEGE"
1561,"FRANKLIN W OLIN COLLEGE OF ENGINEERING"
1562,"NASCAR TECHNICAL INSTITUTE"
1563,"PIMA MEDICAL INSTITUTE-ALBUQUERQUE WEST"
1564,"HOOD THEOLOGICAL SEMINARY"
1565,"COLEGIO EDUCATIVO TECNOLOGICO INDUSTRIAL INC"
1566,"AVE MARIA UNIVERSITY"
1567,"CAMBRIDGE INSTITUTE OF ALLIED HEALTH & TECHNOLOGY"
1568,"HAIR EXPRESSIONS ACADEMY"
1569,"TOCCOA FALLS COLLEGE"
157,"PROFESSIONAL ACADEMY OF COSMETOLOGY"
1570,"SABER COLLEGE"
1571,"TAYLOR COLLEGE"
1572,"PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS"
1573,"TRUETT MCCONNELL UNIVERSITY"
1574,"MILLENNIUM TRAINING INSTITUTE"
1575,"ELEVATE SALON INSTITUTE"
1576,"TALMUDICAL SEMINARY OF BOBOV"
1577,"CENTER FOR ALLIED HEALTH EDUCATION"
1578,"MONROE 2 ORLEANS BOCES-CENTER FOR WORKFORCE DEVELOPMENT"
1579,"CALIFORNIA CAREER SCHOOL"
158,"TREASURE COAST TECHNICAL COLLEGE"
1580,"MARSHALL B KETCHUM UNIVERSITY"
1581,"PACIFIC COLLEGE"
1582,"AMERICAN HAIR ACADEMY"
1583,"UNITYPOINT HEALTH-DES MOINES SCHOOL OF RADIOLOGIC TECHNOLOGY"
1584,"IOWA STATE UNIVERSITY"
1585,"LA JAMES INTERNATIONAL COLLEGE-FT DODGE"
1586,"IOWA WESLEYAN UNIVERSITY"
1587,"CHICAGO THEOLOGICAL SEMINARY"
1588,"CATHOLIC THEOLOGICAL UNION AT CHICAGO"
1589,"HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY"
159,"AMERICAN COLLEGE OF BARBERING"
1590,"GREAT LAKES CHRISTIAN COLLEGE"
1591,"ROSS MEDICAL EDUCATION CENTER-SAGINAW"
1592,"COLLEGE OF SAINT BENEDICT"
1593,"RASMUSSEN UNIVERSITY-MINNESOTA"
1594,"JONES COUNTY JUNIOR COLLEGE"
1595,"CAREER QUEST LEARNING CENTERS-LANSING"
1596,"AVIATOR COLLEGE OF AERONAUTICAL SCIENCE AND TECHNOLOGY"
1597,"BRITTANY BEAUTY ACADEMY"
1598,"EMPIRE COLLEGE"
1599,"FIRST INSTITUTE OF TRAVEL, INC."
16,"AMERICAN COLLEGE OF HEALTHCARE SCIENCES"
160,"BETH MEDRASH MEOR YITZCHOK"
1600,"HAIRMASTERS INSTITUTE OF COSMETOLOGY"
1601,"ALLEGHENY WESLEYAN COLLEGE"
1602,"WESTCHESTER SCHOOL OF BEAUTY CULTURE"
1603,"MORGAN STATE UNIVERSITY"
1604,"MONMOUTH COLLEGE"
1605,"EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY-STERLING"
1606,"PROFESSIONAL'S CHOICE HAIR DESIGN ACADEMY"
1607,"ROCKFORD UNIVERSITY"
1608,"GRACE COLLEGE AND THEOLOGICAL SEMINARY"
1609,"TABOR COLLEGE"
161,"DORSEY SCHOOL OF BUSINESS-SAGINAW"
1610,"CENTRAL CHRISTIAN COLLEGE OF KANSAS"
1611,"CRAVE BEAUTY ACADEMY"
1612,"DONNELLY COLLEGE"
1613,"TRI-STATE BIBLE COLLEGE"
1614,"WILLIAM JAMES COLLEGE"
1615,"BEAL UNIVERSITY"
1616,"SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES"
1617,"CALVARY UNIVERSITY"
1618,"DELTA STATE UNIVERSITY"
1619,"BLUE MOUNTAIN COLLEGE"
162,"UNIVERSAL TECHNICAL INSTITUTE OF ARIZONA INC-MOTORCYCLE MECHANICS INSTITUTE DIVISION"
1620,"SOUTHEASTERN COMMUNITY COLLEGE"
1621,"THE COLLEGE OF WOOSTER"
1622,"HAYWOOD COMMUNITY COLLEGE"
1623,"LIVING ARTS COLLEGE"
1624,"HASTINGS COLLEGE"
1625,"MIDLAND UNIVERSITY"
1626,"THE CREATIVE CENTER"
1627,"FORMATIONS INSTITUTE OF COSMETOLOGY & BARBERING"
1628,"XENON INTERNATIONAL ACADEMY-OMAHA"
1629,"NEBRASKA COLLEGE OF TECHNICAL AGRICULTURE"
163,"GEORGIA HIGHLANDS COLLEGE"
1630,"JOSEPH'S COLLEGE COSMETOLOGY"
1631,"PERU STATE COLLEGE"
1632,"DOANE UNIVERSITY"
1633,"BELLEVUE UNIVERSITY"
1634,"FRANKLIN PIERCE UNIVERSITY"
1635,"ST JOSEPH SCHOOL OF NURSING"
1636,"SAINT ANSELM COLLEGE"
1637,"NEW ENGLAND COLLEGE"
1638,"SOUTHERN NEW HAMPSHIRE UNIVERSITY"
1639,"MAGDALEN COLLEGE"
164,"UNIVERSITY OF GEORGIA"
1640,MCVSD
1641,"JOE KUBERT SCHOOL OF CARTOON AND GRAPHIC ART"
1642,"ASSUMPTION COLLEGE FOR SISTERS"
1643,"EASTERN NEW MEXICO UNIVERSITY-ROSWELL CAMPUS"
1644,"ELMIRA BUSINESS INSTITUTE"
1645,"DELAWARE CHENANGO MADISON OTSEGO BOCES-PRACTICAL NURSING PROGRAM"
1646,"CLINTON ESSEX WARREN WASHINGTON BOCES"
1647,"COLUMBIA-GREENE COMMUNITY COLLEGE"
1648,"SUNY COLLEGE OF TECHNOLOGY AT DELHI"
1649,"RABBINICAL COLLEGE OF OHR SHIMON YISROEL"
165,"NORTH GEORGIA TECHNICAL COLLEGE"
1650,"SUNY DOWNSTATE HEALTH SCIENCES UNIVERSITY"
1651,"RABBINICAL SEMINARY MKOR CHAIM"
1652,"ST FRANCIS COLLEGE"
1653,"BROOKLYN LAW SCHOOL"
1654,"RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN"
1655,"CUNY NEW YORK CITY COLLEGE OF TECHNOLOGY"
1656,"ST. JOSEPH'S COLLEGE-NEW YORK"
1657,"MESIVTA TORAH VODAATH RABBINICAL SEMINARY"
1658,"MACHZIKEI HADATH RABBINICAL COLLEGE"
1659,"CONTINENTAL SCHOOL OF BEAUTY CULTURE-ROCHESTER"
166,"IDAHO STATE UNIVERSITY"
1660,"ISABELLA GRAHAM HART SCHOOL OF PRACTICAL NURSING"
1661,"BRYANT & STRATTON COLLEGE-GREECE"
1662,"LONG ISLAND UNIVERSITY"
1663,"HUNTER BUSINESS SCHOOL"
1664,"NATIONAL TRACTOR TRAILER SCHOOL INC-LIVERPOOL"
1665,"POMEROY COLLEGE OF NURSING AT CROUSE HOSPITAL"
1666,"ANGELES COLLEGE"
1667,"RABBINICAL COLLEGE BETH SHRAGA"
1668,"UNIVERSITY OF FORT LAUDERDALE"
1669,"AMBRIA COLLEGE OF NURSING"
167,"ADULT AND COMMUNITY EDUCATION-HUDSON"
1670,"YESHIVATH VIZNITZ"
1671,"ROCKLAND COUNTY BOCES-PRACTICAL NURSING PROGRAM"
1672,"SUNY EMPIRE STATE COLLEGE"
1673,"BELANGER SCHOOL OF NURSING"
1674,"SULLIVAN COUNTY COMMUNITY COLLEGE"
1675,"ITHACA COLLEGE"
1676,"SAINT VLADIMIRS ORTHODOX THEOLOGICAL SEMINARY"
1677,"KEUKA COLLEGE"
1678,"WILEY COLLEGE"
1679,"AMERICAN BUSINESS AND TECHNOLOGY UNIVERSITY"
168,"UNIVERSITY OF IDAHO"
1680,"TONI & GUY HAIRDRESSING ACADEMY-ALBUQUERQUE"
1681,"EMPIRE BEAUTY SCHOOL-CINCINNATI"
1682,"MOLER HOLLYWOOD BEAUTY ACADEMY"
1683,"THE CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES"
1684,"MERCY COLLEGE OF OHIO"
1685,"STAUTZENBERGER COLLEGE-MAUMEE"
1686,"HOBART INSTITUTE OF WELDING TECHNOLOGY"
1687,"HEIDELBERG UNIVERSITY"
1688,"ENID BEAUTY COLLEGE"
1689,"CENTRAL OKLAHOMA COLLEGE"
169,"CITY COLLEGES OF CHICAGO-MALCOLM X COLLEGE"
1690,"PHAGANS MEDFORD BEAUTY SCHOOL"
1691,"PHAGANS GRANTS PASS COLLEGE OF BEAUTY"
1692,"COLLEGE OF COSMETOLOGY"
1693,"UNITED LUTHERAN SEMINARY"
1694,"UPMC MERCY SCHOOL OF NURSING"
1695,"CARLOW UNIVERSITY"
1696,"GENEVA COLLEGE"
1697,"PLATT COLLEGE-BERKS TECHNICAL INSTITUTE"
1698,"EMPIRE BEAUTY SCHOOL-READING"
1699,"BUCKS COUNTY SCHOOL OF BEAUTY CULTURE INC"
17,"UNIVERSITY OF THE DISTRICT OF COLUMBIA-DAVID A CLARKE SCHOOL OF LAW"
170,"ILLINOIS CENTRAL COLLEGE"
1700,"PENNCO TECH-BRISTOL"
1701,"ALDERSON BROADDUS UNIVERSITY"
1702,"VALLEY COLLEGE-MARTINSBURG"
1703,"SAINT FRANCIS UNIVERSITY"
1704,"MOUNT ALOYSIUS COLLEGE"
1705,"COMMONWEALTH TECHNICAL INSTITUTE"
1706,"DLP CONEMAUGH MEMORIAL MEDICAL CENTER"
1707,"ERWIN TECHNICAL COLLEGE"
1708,"LAUREL BUSINESS INSTITUTE"
1709,"JUNIATA COLLEGE"
171,"COLLEGE OF LAKE COUNTY"
1710,"LEBANON VALLEY COLLEGE"
1711,"EMPIRE BEAUTY SCHOOL-LEBANON"
1712,"HOLLYWOOD INSTITUTE OF BEAUTY CAREERS"
1713,"LYCOMING COLLEGE"
1714,"LANSDALE SCHOOL OF BUSINESS"
1715,"JEAN MADELINE AVEDA INSTITUTE"
1716,"PENNSYLVANIA ACADEMY OF THE FINE ARTS"
1717,"EMPIRE BEAUTY SCHOOL-POTTSVILLE"
1718,"KENNETH SHULER SCHOOL OF COSMETOLOGY-NORTH AUGUSTA"
1719,"COKER UNIVERSITY"
172,"LAKE LAND COLLEGE"
1720,"CHARLESTON COSMETOLOGY INSTITUTE"
1721,"PRESBYTERIAN COLLEGE"
1722,"NEWBERRY COLLEGE"
1723,"SHERMAN COLLEGE OF CHIROPRACTIC"
1724,"TRI COUNTY REGIONAL VOCATIONAL TECHNICAL HIGH SCHOOL"
1725,"UNIVERSITY OF BRIDGEPORT"
1726,"HARTFORD SEMINARY"
1727,"TOURO UNIVERSITY CALIFORNIA"
1728,"TOURO UNIVERSITY NEVADA"
1729,"SOUTH TEXAS COLLEGE OF LAW HOUSTON"
173,"LINCOLN LAND COMMUNITY COLLEGE"
1730,"UNIVERSITY OF HAWAII AT MANOA"
1731,"BAYLOR COLLEGE OF MEDICINE"
1732,"MEREDITH MANOR INTERNATIONAL EQUESTRIAN CENTER"
1733,"MOUNTAIN STATE COLLEGE"
1734,"D'JAY'S INSTITUTE OF COSMETOLOGY AND ESTHIOLOGY"
1735,"TALLAHASSEE COMMUNITY COLLEGE"
1736,"FLORIDA ATLANTIC UNIVERSITY"
1737,"TRANSYLVANIA UNIVERSITY"
1738,"SEMINOLE STATE COLLEGE OF FLORIDA"
1739,"BETHUNE-COOKMAN UNIVERSITY"
174,"METHODIST COLLEGE"
1740,"NORMANDALE COMMUNITY COLLEGE"
1741,"UNIVERSITY OF MICHIGAN-FLINT"
1742,"CATAWBA COLLEGE"
1743,"CARRINGTON COLLEGE-MESA"
1744,"AUSTIN COLLEGE"
1745,"TEXAS LUTHERAN UNIVERSITY"
1746,"INTERACTIVE COLLEGE OF TECHNOLOGY"
1747,"CENTER FOR ADVANCED LEGAL STUDIES"
1748,"NUVANI INSTITUTE"
1749,"MCMURRY UNIVERSITY"
175,"REND LAKE COLLEGE"
1750,"CENTRAL TEXAS BEAUTY COLLEGE-ROUND ROCK"
1751,"BROADVIEW UNIVERSITY-WEST JORDAN"
1752,"MYOTHERAPY COLLEGE OF UTAH"
1753,"RANDOLPH-MACON COLLEGE"
1754,"NORTHLAND COLLEGE"
1755,"MARANATHA BAPTIST UNIVERSITY"
1756,"NASHOTAH HOUSE"
1757,"SCOTT COLLEGE OF COSMETOLOGY"
1758,"OAKLAND COMMUNITY COLLEGE"
1759,"WAKE TECHNICAL COMMUNITY COLLEGE"
176,"SPOON RIVER COLLEGE"
1760,"NORTH CAROLINA STATE UNIVERSITY AT RALEIGH"
1761,"SHAW UNIVERSITY"
1762,"BLUE CLIFF COLLEGE-GULFPORT"
1763,"COPIAH-LINCOLN COMMUNITY COLLEGE"
1764,"MISSISSIPPI COLLEGE"
1765,"DUKE UNIVERSITY"
1766,"REMINGTON COLLEGE-BATON ROUGE CAMPUS"
1767,"LOUISVILLE PRESBYTERIAN THEOLOGICAL SEMINARY"
1768,"PINE MANOR COLLEGE"
1769,"LIVINGSTONE COLLEGE"
177,"SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE"
1770,"MARIST COLLEGE"
1771,"ENDICOTT COLLEGE"
1772,"ROSSLYN TRAINING ACADEMY OF COSMETOLOGY"
1773,"SHASTA SCHOOL OF COSMETOLOGY"
1774,"CREVIER'S ACADEMY OF COSMETOLOGY ARTS"
1775,"CARRINGTON COLLEGE-ALBUQUERQUE"
1776,"ALLEN SCHOOL-PHOENIX"
1777,"STRAYER UNIVERSITY-TENNESSEE"
1778,"WELLSPRING SCHOOL OF ALLIED HEALTH-LAWRENCE"
1779,"PAUL MITCHELL THE SCHOOL-MICHIGAN"
178,"WAUBONSEE COMMUNITY COLLEGE"
1780,"CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY"
1781,"COZMO BEAUTY SCHOOL"
1782,"CELEBRITY SCHOOL OF BEAUTY"
1783,"OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES"
1784,"DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS"
1785,"JERSEY COLLEGE"
1786,"PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAMILY"
1787,"THE TEMPLE-A PAUL MITCHELL PARTNER SCHOOL"
1788,"CENTER FOR MASSAGE"
1789,"PLATT COLLEGE-MILLER-MOTTE-RALEIGH"
179,"IOWA CENTRAL COMMUNITY COLLEGE"
1790,"NORTHWEST KANSAS TECHNICAL COLLEGE"
1791,"STEVENSONS ACADEMY OF HAIR DESIGN"
1792,"SOUTHERN UNIVERSITY AT NEW ORLEANS"
1793,"XAVIER UNIVERSITY OF LOUISIANA"
1794,"FORTIS INSTITUTE-TOWSON"
1795,"MONTGOMERY BEAUTY SCHOOL"
1796,"MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH"
1797,"BOSTON BAPTIST COLLEGE"
1798,"BAY STATE COLLEGE"
1799,"EMPIRE BEAUTY SCHOOL-BOSTON"
18,"CAPITOL TECHNOLOGY UNIVERSITY"
180,"IOWA LAKES COMMUNITY COLLEGE"
1800,"ROB ROY ACADEMY-NEW BEDFORD"
1801,"NEW ENGLAND COLLEGE OF OPTOMETRY"
1802,"SAINT JOHN'S SEMINARY"
1803,"SPRINGFIELD COLLEGE"
1804,"BAKER COLLEGE"
1805,"MINNESOTA STATE UNIVERSITY-MANKATO"
1806,"NORTH HENNEPIN COMMUNITY COLLEGE"
1807,"CENTURY COLLEGE"
1808,"AQUINAS INSTITUTE OF THEOLOGY"
1809,"CENTRAL METHODIST UNIVERSITY-COLLEGE OF LIBERAL ARTS AND SCIENCES"
181,"UNIVERSITY OF KANSAS"
1810,"UNIVERSITY OF MISSOURI-ST LOUIS"
1811,"COLLEGE OF THE OZARKS"
1812,"UNIVERSITY OF NEBRASKA-LINCOLN"
1813,"UNIVERSITY OF NEVADA-RENO"
1814,"EMPIRE BEAUTY SCHOOL-SOMERSWORTH"
1815,"JFK MUHLENBERG HAROLD B. AND DOROTHY A. SNYDER SCHOOLS"
1816,"TALMUDICAL ACADEMY-NEW JERSEY"
1817,"TETERBORO SCHOOL OF AERONAUTICS"
1818,"UNIVERSITY OF NEW MEXICO-MAIN CAMPUS"
1819,"ADELPHI UNIVERSITY"
182,WYOTECH
1820,"ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES"
1821,"ALBANY MEDICAL COLLEGE"
1822,"BRYANT & STRATTON COLLEGE-SYRACUSE NORTH"
1823,"CUNY BRONX COMMUNITY COLLEGE"
1824,"CUNY MEDGAR EVERS COLLEGE"
1825,"CUNY SCHOOL OF LAW"
1826,"D'YOUVILLE COLLEGE"
1827,"HOUGHTON COLLEGE"
1828,"ISLAND DRAFTING AND TECHNICAL INSTITUTE"
1829,"MIDWAY PARIS BEAUTY SCHOOL"
183,"AUSTIN'S BEAUTY COLLEGE INC"
1830,"MOLLOY COLLEGE"
1831,"NIAGARA UNIVERSITY"
1832,"OHR HAMEIR THEOLOGICAL SEMINARY"
1833,"OTSEGO AREA BOCES-PRACTICAL NURSING PROGRAM"
1834,"CONTINENTAL SCHOOL OF BEAUTY CULTURE-WEST SENECA"
1835,"DAVIS COLLEGE"
1836,"UNIVERSITY OF ROCHESTER"
1837,"RUSSELL SAGE COLLEGE"
1838,"SCHENECTADY COUNTY COMMUNITY COLLEGE"
1839,"SH'OR YOSHUV RABBINICAL COLLEGE"
184,"ANSON COLLEGE OF COSMETOLOGY"
1840,"SUNY AT FREDONIA"
1841,"TALMUDICAL INSTITUTE OF UPSTATE NEW YORK"
1842,"EXCELSIOR COLLEGE"
1843,"YESHIVA SHAAR HATORAH"
1844,"YESHIVATH ZICHRON MOSHE"
1845,"GUILFORD COLLEGE"
1846,"HALIFAX COMMUNITY COLLEGE"
1847,"METHODIST UNIVERSITY"
1848,"UNIVERSITY OF MOUNT OLIVE"
1849,"COLLEGE OF WILMINGTON"
185,"YESHIVA ZICHRON ARYEH"
1850,"DAYTON BARBER COLLEGE"
1851,"UNIVERSITY OF DAYTON"
1852,"GERBERS AKRON BEAUTY SCHOOL"
1853,"NORTHWEST COLLEGE-EUGENE"
1854,"KENT STATE UNIVERSITY AT KENT"
1855,"LAKE ERIE COLLEGE"
1856,"OHIO BUSINESS COLLEGE-SANDUSKY"
1857,"DIXIE STATE UNIVERSITY"
1858,"PAUL MITCHELL THE SCHOOL-SALT LAKE CITY"
1859,"SWEET BRIAR COLLEGE"
186,"MIAMI UNIVERSITY-MIDDLETOWN"
1860,"CONCORDIA UNIVERSITY-WISCONSIN"
1861,"THE PROFESSIONAL HAIR DESIGN ACADEMY"
1862,"CARIBBEAN UNIVERSITY-CAROLINA"
1863,"PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO-ARECIBO"
1864,"CEM COLLEGE-SAN JUAN"
186432,"Saint Peter’s University"
1865,"UNIVERSIDAD TEOLOGICA DEL CARIBE"
1866,"INSTITUTO TECNOLOGICO DE PUERTO RICO-RECINTO DE PONCE"
1867,"INSTITUTO TECNOLOGICO DE PUERTO RICO-RECINTO DE SAN JUAN"
1868,"INTER AMERICAN UNIVERSITY OF PUERTO RICO-SAN GERMAN"
1869,"INTER AMERICAN UNIVERSITY OF PUERTO RICO-GUAYAMA"
187,"MOUNT VERNON NAZARENE UNIVERSITY"
1870,"MODERN HAIRSTYLING INSTITUTE-BAYAMON"
1871,"MODERN HAIRSTYLING INSTITUTE-ARECIBO"
1872,"PONCE HEALTH SCIENCES UNIVERSITY"
1873,"UNIVERSITY OF PUERTO RICO-CENTRAL ADMINISTRATION"
1874,"YESHIVAH GEDOLAH RABBINICAL COLLEGE"
1875,"ALABAMA STATE COLLEGE OF BARBER STYLING"
1876,"ADLER GRADUATE SCHOOL"
1877,"NATIONAL TRACTOR TRAILER SCHOOL INC-BUFFALO"
1878,"PHOENIX SEMINARY"
1879,"INNER STATE BEAUTY SCHOOL"
188,"MOUNT SAINT JOSEPH UNIVERSITY"
1880,"THE COLLEGE OF HEALTH CARE PROFESSIONS-NORTHWEST"
1881,"BROOKLINE COLLEGE-TEMPE"
1882,"EMPIRE BEAUTY SCHOOL-HANOVER"
